run,recall_alpha_0.1,recall_alpha_0.25,name
62.0,0.7715169445938677,0.5420925228617536,df_recall_nc_wo_demo_ip
63.0,0.7712980381617844,0.541655468959957,df_recall_nc_wo_demo_ip
64.0,0.7712751677852349,0.5410738255033557,df_recall_nc_wo_demo_ip
65.0,0.7712980381617844,0.541655468959957,df_recall_nc_wo_demo_ip
66.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
67.0,0.771505376344086,0.5418010752688172,df_recall_nc_wo_demo_ip
68.0,0.771505376344086,0.5418010752688172,df_recall_nc_wo_demo_ip
69.0,0.7712751677852349,0.5410738255033557,df_recall_nc_wo_demo_ip
70.0,0.771417025862069,0.5418911637931034,df_recall_nc_wo_demo_ip
71.0,0.7711522965350524,0.5413644910018802,df_recall_nc_wo_demo_ip
72.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
73.0,0.7711522965350524,0.5413644910018802,df_recall_nc_wo_demo_ip
74.0,0.7712980381617844,0.541655468959957,df_recall_nc_wo_demo_ip
75.0,0.771505376344086,0.5418010752688172,df_recall_nc_wo_demo_ip
76.0,0.771505376344086,0.5418010752688172,df_recall_nc_wo_demo_ip
77.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
78.0,0.7712137486573577,0.541219119226638,df_recall_nc_wo_demo_ip
79.0,0.7712980381617844,0.541655468959957,df_recall_nc_wo_demo_ip
80.0,0.7712980381617844,0.541655468959957,df_recall_nc_wo_demo_ip
81.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
82.0,0.7714554748453053,0.5419693301049233,df_recall_nc_wo_demo_ip
83.0,0.7712980381617844,0.541655468959957,df_recall_nc_wo_demo_ip
84.0,0.7714785887422569,0.5420145434958255,df_recall_nc_wo_demo_ip
85.0,0.7714439365420812,0.5419467598816886,df_recall_nc_wo_demo_ip
86.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
87.0,0.7711909871244635,0.540906652360515,df_recall_nc_wo_demo_ip
88.0,0.7714439365420812,0.5419467598816886,df_recall_nc_wo_demo_ip
89.0,0.7712751677852349,0.5410738255033557,df_recall_nc_wo_demo_ip
90.0,0.7713365539452496,0.5411969940955448,df_recall_nc_wo_demo_ip
91.0,0.7711909871244635,0.540906652360515,df_recall_nc_wo_demo_ip
92.0,0.7715169445938677,0.5420925228617536,df_recall_nc_wo_demo_ip
93.0,0.7712137486573577,0.541219119226638,df_recall_nc_wo_demo_ip
94.0,0.7711522965350524,0.5413644910018802,df_recall_nc_wo_demo_ip
95.0,0.7713365539452496,0.5411969940955448,df_recall_nc_wo_demo_ip
96.0,0.7712751677852349,0.5410738255033557,df_recall_nc_wo_demo_ip
97.0,0.7713979071639389,0.5410517842768983,df_recall_nc_wo_demo_ip
98.0,0.7714554748453053,0.5419693301049233,df_recall_nc_wo_demo_ip
99.0,0.7712980381617844,0.541655468959957,df_recall_nc_wo_demo_ip
