run,precision_alpha_0.1,precision_alpha_0.25,name
80,0.5545104362626534,0.8401415390128102,df_precision_nc_wo_demo_ip
81,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
82,0.5547484530535378,0.8399695094610349,df_precision_nc_wo_demo_ip
83,0.5545104362626534,0.8401415390128102,df_precision_nc_wo_demo_ip
84,0.5548074333423108,0.8400664332525362,df_precision_nc_wo_demo_ip
85,0.5546741955722865,0.8400555704938604,df_precision_nc_wo_demo_ip
86,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
87,0.5544974964234621,0.8399052217453505,df_precision_nc_wo_demo_ip
88,0.5546741955722865,0.8400555704938604,df_precision_nc_wo_demo_ip
89,0.5547203579418345,0.8400447427293065,df_precision_nc_wo_demo_ip
90,0.5547056718554303,0.8400876722132761,df_precision_nc_wo_demo_ip
91,0.5544974964234621,0.8399052217453505,df_precision_nc_wo_demo_ip
92,0.554688900842747,0.8400125515510131,df_precision_nc_wo_demo_ip
93,0.5547350519155031,0.8400017901897601,df_precision_nc_wo_demo_ip
94,0.554615453487331,0.8399588145760587,df_precision_nc_wo_demo_ip
95,0.5547056718554303,0.8400876722132761,df_precision_nc_wo_demo_ip
96,0.5547203579418345,0.8400447427293065,df_precision_nc_wo_demo_ip
97,0.554646274930686,0.8401305786602272,df_precision_nc_wo_demo_ip
98,0.5547484530535378,0.8399695094610349,df_precision_nc_wo_demo_ip
99,0.5545104362626534,0.8401415390128102,df_precision_nc_wo_demo_ip
